pipeline_type,pipeline_name,config,run_id,auc,accuracy,final_train_loss,best_val_loss,epochs_trained,noise_type,noise_level
P2d,p2d_density_matrix_depol_0.05,depol_0.05,7,0.8711260330578512,76.70454545454545,0.5254057554671397,0.4870770504841438,14,depol,0.05
P2d,p2d_density_matrix_depol_0.05,depol_0.05,8,0.8578254132231405,77.8409090909091,0.5828959410007183,0.49726446316792416,8,depol,0.05
P2d,p2d_density_matrix_depol_0.05,depol_0.05,9,0.8556301652892563,77.27272727272727,0.5456722436042932,0.4841676583656898,11,depol,0.05
P2d,p2d_density_matrix_depol_0.1,depol_0.1,1,0.8920454545454545,83.52272727272727,0.5443537310912059,0.47456250053185683,18,depol,0.1
P2d,p2d_density_matrix_depol_0.1,depol_0.1,10,0.8799070247933884,81.81818181818183,0.548871506521335,0.5095844108324784,12,depol,0.1
P2d,p2d_density_matrix_depol_0.1,depol_0.1,2,0.8799070247933884,78.97727272727273,0.5632709567363445,0.49921729931464565,16,depol,0.1
P2d,p2d_density_matrix_depol_0.1,depol_0.1,3,0.8575671487603307,81.81818181818183,0.5839384994827784,0.4792585155138603,16,depol,0.1
P2d,p2d_density_matrix_depol_0.1,depol_0.1,4,0.8680268595041322,77.27272727272727,0.5548116428347735,0.5135462135076523,11,depol,0.1
P2d,p2d_density_matrix_depol_0.1,depol_0.1,5,0.8567923553719008,81.25,0.5594591313829789,0.4519139998234235,13,depol,0.1
P2d,p2d_density_matrix_depol_0.1,depol_0.1,6,0.8611828512396694,81.25,0.5131450985486691,0.48431445543582624,15,depol,0.1
P2d,p2d_density_matrix_depol_0.1,depol_0.1,7,0.8620867768595042,81.81818181818183,0.580903877891027,0.48068052988785964,11,depol,0.1
P2d,p2d_density_matrix_depol_0.1,depol_0.1,8,0.8700929752066114,81.25,0.5418308504498922,0.48397403726210964,14,depol,0.1
P2d,p2d_density_matrix_depol_0.1,depol_0.1,9,0.8677685950413223,82.38636363636364,0.6049814380132235,0.520788291325936,10,depol,0.1
P2d,p2d_density_matrix_depol_0.2,depol_0.2,1,0.8711260330578513,81.81818181818183,0.6232895115247139,0.5017129687162546,20,depol,0.2
P2d,p2d_density_matrix_depol_0.2,depol_0.2,10,0.8380681818181819,67.61363636363636,0.6807988808705256,0.6696159243583679,12,depol,0.2
P2d,p2d_density_matrix_depol_0.2,depol_0.2,2,0.8555010330578512,80.11363636363636,0.5435190552702317,0.49468896709955656,25,depol,0.2
P2d,p2d_density_matrix_depol_0.2,depol_0.2,3,0.847107438016529,82.95454545454545,0.6083882425840085,0.5816727188917307,25,depol,0.2
P2d,p2d_density_matrix_depol_0.2,depol_0.2,4,0.8828770661157025,77.27272727272727,0.584711498939074,0.5016463628182044,16,depol,0.2
P2d,p2d_density_matrix_depol_0.2,depol_0.2,5,0.5,50.0,0.6937977148936345,0.6492920105273907,14,depol,0.2
P2d,p2d_density_matrix_depol_0.2,depol_0.2,6,0.8642820247933884,80.68181818181817,0.5947368741035461,0.5684077785565302,25,depol,0.2
P2d,p2d_density_matrix_depol_0.2,depol_0.2,7,0.865960743801653,81.25,0.6461072362386263,0.6126042031324826,19,depol,0.2
P2d,p2d_density_matrix_depol_0.2,depol_0.2,8,0.5,50.0,0.6934670714231638,0.6799602462695196,7,depol,0.2
P2d,p2d_density_matrix_depol_0.2,depol_0.2,9,0.5,50.0,0.6934212702971239,0.6931472099744357,25,depol,0.2
P2d,p2d_density_matrix_depol_0.3,depol_0.3,1,0.6995738636363636,50.0,0.6928643148679,0.6866121796461252,10,depol,0.3
P2d,p2d_density_matrix_depol_0.3,depol_0.3,10,0.5,50.0,0.6934044113525978,0.6876944578610934,8,depol,0.3
P2d,p2d_density_matrix_depol_0.3,depol_0.3,2,0.5,50.0,0.6933583947328421,0.6931472099744357,16,depol,0.3
P2d,p2d_density_matrix_depol_0.3,depol_0.3,3,0.8299328512396694,50.0,0.6949841105020963,0.6910688602007352,9,depol,0.3
P2d,p2d_density_matrix_depol_0.3,depol_0.3,4,0.5,50.0,0.6934357157120338,0.6931472099744357,14,depol,0.3
P2d,p2d_density_matrix_depol_0.3,depol_0.3,5,0.5,50.0,0.6935075287635509,0.6931472099744357,15,depol,0.3
P2d,p2d_density_matrix_depol_0.3,depol_0.3,6,0.6105371900826446,50.0,0.6934798268171457,0.6885039714666513,10,depol,0.3
P2d,p2d_density_matrix_depol_0.3,depol_0.3,7,0.5,50.0,0.6933446650321667,0.6931472420692444,10,depol,0.3
P2d,p2d_density_matrix_depol_0.3,depol_0.3,8,0.5,50.0,0.6932508697876564,0.6931412678498489,6,depol,0.3
P2d,p2d_density_matrix_depol_0.3,depol_0.3,9,0.5056818181818182,50.0,0.6933254599571228,0.6931471824645996,14,depol,0.3
P3,p3_amp_damp_0.01,amp_damp_0.01,1,0.7590392561983471,72.1590909090909,0.6715014696121215,0.6541498211713938,12,amp_damp,0.01
P3,p3_amp_damp_0.01,amp_damp_0.01,10,0.8336776859504132,74.43181818181817,0.6751044323811164,0.6606036745584928,6,amp_damp,0.01
P3,p3_amp_damp_0.01,amp_damp_0.01,2,0.7997159090909092,68.75,0.6784534660669473,0.6589511953867399,9,amp_damp,0.01
P3,p3_amp_damp_0.01,amp_damp_0.01,3,0.7259814049586777,64.77272727272727,0.6857207793455857,0.662261962890625,11,amp_damp,0.01
P3,p3_amp_damp_0.01,amp_damp_0.01,4,0.8012654958677687,72.1590909090909,0.6720301165030553,0.6527129411697388,8,amp_damp,0.01
P3,p3_amp_damp_0.01,amp_damp_0.01,5,0.8513688016528926,80.11363636363636,0.6712182425535642,0.6530353381083562,9,amp_damp,0.01
P3,p3_amp_damp_0.01,amp_damp_0.01,6,0.7363119834710744,64.77272727272727,0.6725225975880256,0.6692033914419321,10,amp_damp,0.01
P3,p3_amp_damp_0.01,amp_damp_0.01,7,0.7129390495867769,66.47727272727273,0.6784776398768791,0.6598133582335252,6,amp_damp,0.01
P3,p3_amp_damp_0.01,amp_damp_0.01,8,0.7908057851239669,71.5909090909091,0.677617780978863,0.6651359429726234,10,amp_damp,0.01
P3,p3_amp_damp_0.01,amp_damp_0.01,9,0.8398760330578513,71.02272727272727,0.6727911605284764,0.6580722102752099,9,amp_damp,0.01
P3,p3_amp_damp_0.03,amp_damp_0.03,1,0.8300619834710743,71.02272727272727,0.6820344691093151,0.6601985555428725,11,amp_damp,0.03
P3,p3_amp_damp_0.03,amp_damp_0.03,10,0.7445764462809917,67.61363636363636,0.6740462211462167,0.6677474287840036,15,amp_damp,0.03
P3,p3_amp_damp_0.03,amp_damp_0.03,2,0.8513688016528925,75.56818181818183,0.6731904584627885,0.6634420660825876,10,amp_damp,0.03
P3,p3_amp_damp_0.03,amp_damp_0.03,3,0.7010588842975206,57.38636363636363,0.6744042923817268,0.6608024789736822,17,amp_damp,0.03
P3,p3_amp_damp_0.03,amp_damp_0.03,4,0.7776342975206612,69.88636363636364,0.6751564525640927,0.6643660939656771,9,amp_damp,0.03
P3,p3_amp_damp_0.03,amp_damp_0.03,5,0.7818956611570249,63.63636363636363,0.6776107733066266,0.6657704802659842,14,amp_damp,0.03
P3,p3_amp_damp_0.03,amp_damp_0.03,6,0.7711776859504131,68.75,0.6820024829644423,0.6625295189710764,14,amp_damp,0.03
P3,p3_amp_damp_0.03,amp_damp_0.03,7,0.8104338842975206,76.70454545454545,0.6764488719976866,0.6605802178382874,6,amp_damp,0.03
P3,p3_amp_damp_0.03,amp_damp_0.03,8,0.809400826446281,67.61363636363636,0.6743673104506273,0.6619381171006423,7,amp_damp,0.03
P3,p3_amp_damp_0.03,amp_damp_0.03,9,0.8867510330578513,72.1590909090909,0.6759558407159952,0.672340608560122,12,amp_damp,0.03
P3,p3_amp_damp_0.05,amp_damp_0.05,1,0.8699638429752067,76.13636363636364,0.6774395571305202,0.6679576727060171,8,amp_damp,0.05
P3,p3_amp_damp_0.05,amp_damp_0.05,10,0.6415289256198348,55.11363636363637,0.6796454681799962,0.666752929870899,6,amp_damp,0.05
P3,p3_amp_damp_0.05,amp_damp_0.05,2,0.7797004132231405,75.56818181818183,0.6835770960037525,0.662390832717602,8,amp_damp,0.05
P3,p3_amp_damp_0.05,amp_damp_0.05,3,0.6432076446280991,54.54545454545454,0.677952204300807,0.6689021449822646,7,amp_damp,0.05
P3,p3_amp_damp_0.05,amp_damp_0.05,4,0.7129390495867768,61.36363636363637,0.681839041526501,0.6599077169711773,6,amp_damp,0.05
P3,p3_amp_damp_0.05,amp_damp_0.05,5,0.7487086776859504,57.95454545454546,0.6813021054634681,0.6706492946698115,9,amp_damp,0.05
P3,p3_amp_damp_0.05,amp_damp_0.05,6,0.7909994834710744,55.11363636363637,0.6842841982841492,0.6695035696029663,6,amp_damp,0.05
P3,p3_amp_damp_0.05,amp_damp_0.05,7,0.878228305785124,66.47727272727273,0.6829365863249852,0.6675164011808542,13,amp_damp,0.05
P3,p3_amp_damp_0.05,amp_damp_0.05,8,0.831095041322314,53.97727272727273,0.6800306434814747,0.6656215145037725,10,amp_damp,0.05
P3,p3_amp_damp_0.05,amp_damp_0.05,9,0.8258006198347108,58.52272727272727,0.6815432475163387,0.6664504271287185,7,amp_damp,0.05
P3,p3_amp_damp_0.1,amp_damp_0.1,1,0.571668388429752,50.0,0.6900790297068082,0.6744065422278184,19,amp_damp,0.1
P3,p3_amp_damp_0.1,amp_damp_0.1,10,0.8109504132231404,50.0,0.6914091972204355,0.6810453121478741,13,amp_damp,0.1
P3,p3_amp_damp_0.1,amp_damp_0.1,2,0.515495867768595,50.0,0.6853886251266186,0.680508200938885,16,amp_damp,0.1
P3,p3_amp_damp_0.1,amp_damp_0.1,3,0.7870609504132232,50.0,0.6842246995522425,0.674155015211839,19,amp_damp,0.1
P3,p3_amp_damp_0.1,amp_damp_0.1,4,0.5600464876033057,50.0,0.6967313115413373,0.6809842357268701,8,amp_damp,0.1
P3,p3_amp_damp_0.1,amp_damp_0.1,5,0.6107954545454546,50.0,0.687860081746028,0.6748221929256732,12,amp_damp,0.1
